Index,Image A,Image B,Output
84218,392203,379288,B
84219,340115,371660,A
84220,24469,527093,B
84221,438667,444789,B
84222,102985,400776,A
84223,230626,142484,B
84224,175141,34838,A
84225,492868,197292,B
84226,211183,273410,A
84227,404000,99513,B
84228,346210,523304,B
84229,21303,30621,A
84230,462164,527296,B
84231,310546,389028,B
84232,44068,214265,A
84233,14920,480078,B
84234,26072,242253,B
84235,113342,335904,A
84236,154230,300646,B
84237,386294,551713,A
84238,295614,264293,B
84239,238706,118847,A
84240,413510,214748,A
84241,140538,283445,B
84242,352259,205123,B
84243,274391,118190,B
84244,377568,253930,A
84245,111723,148824,A
84246,402918,395617,A
84247,485595,509450,B
84248,216586,110981,A
84249,477755,524966,B
84250,518902,80098,B
84251,426052,231523,A
84252,2725,539759,A
84253,248275,323464,A
84254,260151,281199,B
84255,392043,497525,B
84256,465340,560382,B
84257,336832,377958,B
84258,456054,246158,A
84259,405452,70729,A
84260,331864,544571,A
84261,271429,420967,A
84262,261377,64033,B
84263,197738,93376,A
84264,551280,560611,B
84265,118623,339873,B
84266,194713,248276,A
84267,76291,543535,B
84268,382646,325317,A
84269,231077,121261,A
84270,216178,499911,B
84271,468437,346212,A
84272,108865,357861,A
84273,65596,258590,B
84274,368721,48290,B
84275,246203,69304,B
84276,285193,369276,A
84277,471184,512195,A
84278,537052,236078,A
84279,471980,284292,B
84280,506659,94955,A
84281,441191,102638,A
84282,63695,404276,B
84283,423352,320268,B
84284,559217,217675,B
84285,55607,257987,B
84286,417386,455863,B
84287,464125,537922,B
84288,359581,271225,B
84289,352809,48176,A
84290,562096,487382,A
84291,153138,348934,A
84292,177699,23485,A
84293,198385,303521,A
84294,345300,347894,B
84295,361380,555101,A
84296,397300,501933,A
84297,190303,164221,B
84298,230929,540352,A
84299,329677,321872,B
84300,367167,175432,A
84301,193386,35944,B
84302,314464,383171,A
84303,481731,558031,B
84304,133524,112172,A
84305,310164,415365,A
84306,387352,36824,B
84307,147871,554806,A
84308,430638,451637,A
84309,273270,57302,B
84310,289249,31571,A
84311,539781,235011,B
84312,427553,380354,B
84313,331969,38826,A
84314,247698,504609,A
84315,303896,14544,A
84316,11817,206185,B
84317,115042,90283,B
84318,281874,487575,A
84319,36711,279099,A
84320,552794,50596,A
84321,100555,487271,A
84322,369829,370029,B
84323,151255,261833,B
84324,44495,63808,B
84325,479794,462967,A
84326,99007,19876,A
84327,507229,516545,B
84328,166135,253825,A
84329,103638,490311,A
84330,24684,226208,A
84331,143164,163030,A
84332,61435,393232,A
84333,248927,517079,B
84334,9245,362330,B
84335,48650,326679,B
84336,528499,215015,A
84337,314766,130699,B
84338,397,258277,B
84339,347897,34469,A
84340,502742,264737,A
84341,562540,396645,B
84342,178990,130454,B
84343,357886,489341,A
84344,304811,82014,A
84345,389952,511183,B
84346,27571,416324,B
84347,481928,398048,B
84348,485778,26164,A
84349,541259,266167,A
84350,315268,230833,B
84351,421612,360330,A
84352,509589,20361,A
84353,519762,170774,B
84354,50758,246593,A
84355,290358,309200,A
84356,423317,122835,B
84357,448019,9761,A
84358,397160,282609,A
84359,449509,256594,A
84360,233660,375192,B
84361,365165,498265,B
84362,303793,438460,B
84363,446128,109452,B
84364,254415,302179,A
84365,275338,257822,B
84366,372243,59911,A
84367,149862,278212,B
84368,546174,280789,A
84369,66577,94560,B
84370,136455,280258,A
84371,531119,540022,B
84372,488821,27448,A
84373,126727,505730,B
84374,505371,531389,A
84375,473924,40097,A
84376,126015,139993,B
84377,273937,400382,A
84378,142059,500818,A
84379,10898,447540,B
84380,520265,386572,A
84381,133082,82793,A
84382,555712,445092,B
84383,221900,414780,A
84384,526865,141695,A
84385,512523,343197,A
84386,391196,525457,B
84387,203136,179777,B
84388,467363,263173,A
84389,5977,44583,B
84390,192278,170663,A
84391,503609,369073,B
84392,530594,388936,A
84393,465176,95354,B
84394,140800,471678,A
84395,249616,530530,A
84396,308783,389162,A
84397,422571,59888,B
84398,564478,537981,A
84399,175243,413420,A
84400,553465,384488,A
84401,537209,449435,A
84402,508034,176110,B
84403,555653,17138,A
84404,415915,318119,B
84405,349985,93493,B
84406,115392,445829,B
84407,551614,232979,B
84408,318090,294074,A
84409,510050,500000,A
84410,386930,11496,A
84411,47008,244598,A
84412,399419,531670,B
84413,215815,18591,A
84414,370144,368500,B
84415,52597,107586,A
84416,25166,314857,B
84417,359561,439487,B
84418,45575,38415,A
84419,294206,538816,B
84420,328306,531639,B
84421,383122,961,A
84422,14029,302069,B
84423,280012,428651,B
84424,494018,129496,B
84425,346225,3790,A
84426,494884,418724,B
84427,353907,388837,B
84428,217995,512925,A
84429,356500,57203,A
84430,175777,203566,A
84431,513807,472498,A
84432,444230,546298,A
84433,378471,292548,A
84434,263388,80748,B
84435,121260,169721,B
84436,458827,555087,A
84437,139755,359139,B
84438,234430,516274,B
84439,339956,313752,A
84440,460288,5028,A
84441,502720,395645,A
84442,415976,438560,B
84443,333907,59848,B
84444,73013,140265,A
84445,42745,515933,B
84446,29555,67844,B
84447,424734,475710,B
84448,198110,505991,B
84449,227675,217255,B
84450,15463,200805,B
84451,540413,215140,A
84452,520385,559041,B
84453,447618,528767,A
84454,519019,49473,B
84455,146400,222315,A
84456,401245,245790,A
84457,559573,136528,B
84458,50053,434966,A
84459,350944,411151,A
84460,253195,545773,A
84461,276969,315508,B
84462,305147,392433,B
84463,508835,243887,A
84464,328593,81907,B
84465,61622,365235,B
84466,466212,297155,A
84467,188791,5149,A
84468,472239,280999,A
84469,275717,140009,B
84470,241878,527181,B
84471,330713,310255,A
84472,293130,20222,A
84473,276751,286678,B
84474,145969,43026,B
84475,174215,6605,A
84476,543620,219672,B
84477,13983,449753,A
84478,149222,312012,B
84479,456630,415786,B
84480,461808,195765,A
84481,380223,386049,A
84482,567660,223024,A
84483,351065,85850,A
84484,552145,252573,B
84485,33017,471629,B
84486,314820,59369,A
84487,169524,554727,A
84488,323394,530582,A
84489,389590,259814,A
84490,408508,416004,A
84491,406844,473668,A
84492,231702,495664,B
84493,416917,258082,B
84494,499793,250954,A
84495,156480,568461,A
84496,45902,454672,A
84497,509258,269997,A
84498,141935,206465,A
84499,132984,564132,A
84500,345255,478199,B
84501,15623,509975,B
84502,419666,204460,B
84503,424909,300118,A
84504,539778,203922,B
84505,255861,281624,A
84506,205970,37652,B
84507,316814,342404,A
84508,204466,162641,A
84509,92298,166915,A
84510,236096,401003,B
84511,353733,404782,B
84512,445785,158193,B
84513,540474,313977,A
84514,353810,339538,A
84515,261796,339992,B
84516,205964,52212,B
84517,32308,266450,B
84518,310787,350377,B
84519,332925,458066,A
84520,231408,414029,B
84521,387007,306605,B
84522,343970,178647,B
84523,317116,289107,B
84524,549691,539253,A
84525,167322,335510,A
84526,12868,35623,B
84527,532568,465130,B
84528,514205,228278,B
84529,228950,484908,B
84530,47073,462310,A
84531,344851,85248,A
84532,4634,230200,B
84533,357158,74279,B
84534,400764,82653,B
84535,523099,299181,A
84536,244224,34207,A
84537,236915,309967,A
84538,321248,558134,A
84539,524967,154559,B
84540,540386,6534,A
84541,87032,514328,B
84542,548528,151807,A
84543,259067,400711,A
84544,506197,303208,A
84545,90704,307266,B
84546,249737,129355,B
84547,228468,361157,B
84548,138393,115415,A
84549,366313,19025,A
84550,326269,481187,A
84551,147290,117612,A
84552,192958,414282,A
84553,283497,37796,A
84554,510573,164538,A
84555,282468,11505,A
84556,444692,465274,B
84557,162894,330297,A
84558,536522,97782,B
84559,568443,88086,B
84560,76658,150103,A
84561,390042,75346,B
84562,310331,270662,A
84563,420075,476658,A
84564,164484,298305,B
84565,408474,340264,A
84566,119830,445641,A
84567,547296,192592,A
84568,455804,422692,B
84569,140680,127988,A
84570,246171,157668,B
84571,144400,459302,A
84572,130618,439493,B
84573,230895,193681,B
84574,354480,74364,A
84575,129942,20287,A
84576,105101,292885,B
84577,209477,419694,A
84578,459026,475589,B
84579,402463,517112,B
84580,27421,69861,B
84581,566345,554715,A
84582,278330,527186,A
84583,217056,386759,A
84584,295481,111159,A
84585,303482,69841,A
84586,43254,110335,B
84587,251536,306739,A
84588,348857,202518,B
84589,34620,463732,A
84590,101703,451299,A
84591,385759,170841,B
84592,512952,196436,B
84593,279391,243021,B
84594,188455,248986,B
84595,284397,291209,A
84596,517031,40377,A
84597,444256,123142,A
84598,476447,71108,B
84599,161151,132886,A
84600,290264,244632,A
84601,11740,537373,A
84602,19633,37570,B
84603,2677,37344,B
84604,38322,306176,B
84605,311892,162506,A
84606,240301,400411,A
84607,551926,542503,A
84608,264076,67622,A
84609,302421,332988,A
84610,454211,102417,B
84611,327838,10569,A
84612,424891,42327,B
84613,166883,153214,B
84614,210110,467196,A
84615,100497,308921,B
84616,102212,471488,A
84617,251943,245645,A
84618,79177,441624,B
84619,289014,303874,B
84620,51543,472985,B
84621,331759,315185,A
84622,452488,124101,A
84623,255686,554422,A
84624,203090,70900,A
84625,118755,127793,A
84626,167153,50374,A
84627,201479,88338,A
84628,26730,499501,B
84629,195704,68800,B
84630,243385,299690,A
84631,458967,186906,B
84632,321180,542812,B
84633,208729,393061,A
84634,379293,241493,A
84635,484969,486091,B
84636,414188,568662,B
84637,224790,30094,A
84638,278607,154913,A
84639,444668,443294,B
84640,372459,1070,A
84641,352893,302679,A
84642,269274,26778,A
84643,224191,368574,A
84644,440081,251847,B
84645,276668,292056,B
84646,209626,242357,A
84647,122985,26612,A
84648,21471,209569,B
84649,229103,552848,A
84650,462599,534127,A
84651,569397,139356,A
84652,48626,117282,B
84653,213201,88989,B
84654,316182,556100,B
84655,342045,205343,A
84656,237614,239190,A
84657,178688,126983,B
84658,86485,382743,B
84659,156064,265966,A
84660,169796,312082,B
84661,366731,201375,B
84662,234118,69850,B
84663,201883,362713,A
84664,74482,304092,B
84665,273062,568830,B
84666,82648,39798,A
84667,395712,180177,B
84668,216978,291656,B
84669,204034,499851,B
84670,398520,536398,B
84671,425346,89718,B
84672,37208,81854,B
84673,126696,365746,B
84674,502815,267189,A
84675,242920,253701,A
84676,343129,255909,A
84677,226427,461159,B
84678,178580,88462,A
84679,522213,236202,B
84680,267562,358332,A
84681,204918,57925,A
84682,104243,87351,B
84683,334548,171837,B
84684,539806,457814,A
84685,259253,172291,A
84686,498272,355257,B
84687,209483,202923,B
84688,461694,295867,B
84689,246470,173209,B
84690,169441,548539,A
84691,485353,363738,A
84692,33397,5736,A
84693,503980,232288,A
84694,540691,46554,B
84695,407819,561133,A
84696,345202,413631,A
84697,61339,64509,B
84698,346217,372707,A
84699,379581,491459,A
84700,206196,92556,A
84701,283809,160642,B
84702,224589,462318,A
84703,398038,326640,B
84704,156350,60963,B
84705,542200,99037,A
84706,442977,491894,B
84707,288518,11565,A
84708,394900,138291,A
84709,426831,283858,B
84710,358968,91469,B
84711,528273,304960,A
84712,517273,133766,A
84713,34173,152513,A
84714,43921,552325,A
84715,306903,305994,B
84716,410869,443379,B
84717,79872,498343,B
84718,40589,322784,A
84719,389983,513354,A
84720,561300,145324,B
84721,365139,569943,B
84722,385222,111122,A
84723,190710,61427,B
84724,541920,471185,A
84725,330066,154693,B
84726,94907,387372,A
84727,363917,234664,A
84728,407655,233824,B
84729,312367,391730,A
84730,181709,193352,A
84731,518591,143731,B
84732,99155,182864,B
84733,413194,7300,A
84734,321194,465427,B
84735,333320,222739,B
84736,508832,256995,A
84737,208969,390576,B
84738,61804,429522,B
84739,468480,478318,A
84740,156018,253246,B
84741,232233,394550,A
84742,235961,364640,B
84743,79453,140656,A
84744,200858,395273,A
84745,466822,48589,A
84746,335616,449582,A
84747,234249,354851,A
84748,438983,444618,A
84749,273677,202096,B
84750,57327,425372,A
84751,304654,404867,A
84752,170722,442199,A
84753,406618,507662,B
84754,555734,30285,B
84755,326483,460335,A
84756,102658,162709,B
84757,421923,284541,B
84758,87502,381942,A
84759,175709,90611,A
84760,72935,375859,A
84761,124052,23855,A
84762,232430,76593,B
84763,556628,512035,A
84764,314412,426038,A
84765,5561,229870,B
84766,399230,493055,B
84767,84848,438157,A
84768,544078,202864,A
84769,523394,67029,B
84770,190969,9391,A
84771,473052,312114,A
84772,19203,539227,B
84773,116772,15233,A
84774,94715,184863,A
84775,189838,6673,A
84776,9323,273914,B
84777,19176,119711,B
84778,303233,416315,B
84779,449344,483454,B
84780,362032,192146,A
84781,523586,285827,B
84782,539898,23031,A
84783,507681,401587,A
84784,127708,309505,B
84785,346712,311999,B
84786,531480,100813,A
84787,531057,423214,A
84788,285309,536469,B
84789,275639,140792,B
84790,145353,434628,B
84791,535332,154920,B
84792,30338,285160,A
84793,166947,296209,B
84794,552343,329130,B
84795,327767,524040,A
84796,512672,295218,A
84797,530307,34913,B
84798,442417,131971,B
84799,326860,139176,A
84800,498657,474292,B
84801,134472,274079,B
84802,205764,512634,B
84803,97135,443041,B
84804,382666,248542,A
84805,82064,414714,A
84806,157004,33872,B
84807,358860,226287,A
84808,288194,191759,B
84809,471228,76079,B
84810,568102,157497,B
84811,444747,224459,B
84812,72370,466394,A
84813,317787,97708,B
84814,276476,71464,A
84815,567560,481807,A
84816,304758,522462,A
84817,10892,487585,B
84818,335165,498035,B
84819,509055,251452,A
84820,168673,376169,B
84821,57015,399957,B
84822,235519,240516,A
84823,365140,292859,B
84824,199777,209638,B
84825,421945,81052,A
84826,314503,44796,B
84827,467323,513721,A
84828,175948,95787,B
84829,158305,24671,A
84830,37984,267762,A
84831,548930,443196,A
84832,526007,446454,B
84833,361485,474493,A
84834,68155,396550,A
84835,230897,394769,B
84836,489619,309683,A
84837,191502,252974,A
84838,515939,154601,A
84839,23736,362971,B
84840,121660,262251,A
84841,11008,310075,B
84842,231815,396148,A
84843,77536,21833,A
84844,336163,103543,B
84845,283927,534858,A
84846,118707,164205,A
84847,178496,212184,A
84848,465878,339048,A
84849,188164,120073,A
84850,133539,335909,A
84851,474502,300342,A
84852,270140,31167,B
84853,172278,50765,B
84854,28028,214485,A
84855,209384,230421,B
84856,317569,391780,B
84857,379451,473788,A
84858,367849,289066,B
84859,123471,77240,A
84860,92056,481267,B
84861,366104,420,A
84862,37185,45525,A
84863,480408,224031,A
84864,74063,315998,A
84865,191817,29237,A
84866,217474,184602,B
84867,17677,549768,A
84868,21321,141239,B
84869,276925,2872,A
84870,374129,420829,A
84871,72436,422933,A
84872,419118,67732,B
84873,65366,165997,B
84874,203582,7522,A
84875,318276,545652,A
84876,411815,23081,A
84877,259891,414139,A
84878,227695,158227,B
84879,140514,373678,A
84880,117448,528870,A
84881,166478,298948,A
84882,25881,146859,B
84883,81155,503636,A
84884,515789,537701,B
84885,289710,478721,B
84886,99718,251866,B
84887,271835,237396,A
84888,109321,429766,B
84889,412525,453996,B
84890,450726,125715,B
84891,74153,231961,A
84892,121592,57744,A
84893,256595,312291,B
84894,536172,483198,B
84895,121552,12738,A
84896,304781,277535,A
84897,455383,495609,B
84898,237111,338696,A
84899,460258,239758,A
84900,19472,73533,B
84901,455151,142671,B
84902,498777,347766,A
84903,422820,401255,B
84904,248359,257531,A
84905,358102,307983,A
84906,515927,264518,B
84907,479623,333479,B
84908,497854,223362,A
84909,544482,455711,A
84910,321346,177516,B
84911,288559,457550,A
84912,334707,467130,A
84913,516026,464631,A
84914,282952,442796,B
84915,31051,235233,B
84916,215830,148948,A
84917,380333,158355,A
84918,127800,354195,B
84919,389098,562230,A
84920,190895,198956,B
84921,196425,392351,A
84922,129496,191640,A
84923,401953,332504,A
84924,209400,192885,B
84925,284914,395350,A
84926,536087,156496,B
84927,296534,501765,B
84928,289795,205514,B
84929,15138,385386,B
84930,297515,382864,B
84931,404112,450303,B
84932,263818,41004,B
84933,246417,281949,B
84934,104359,400053,A
84935,463621,304123,B
84936,258903,147463,B
84937,467967,219759,A
84938,175321,254238,B
84939,32507,371111,B
84940,507523,195752,A
84941,307912,445335,A
84942,365515,132559,A
84943,423163,128402,A
84944,183743,519349,B
84945,239050,295597,A
84946,316337,11118,A
84947,181691,301819,A
84948,64699,487031,B
84949,405811,269203,B
84950,118844,463547,B
84951,38297,559920,A
84952,509675,154784,B
84953,56650,569743,A
84954,479707,469523,B
84955,404737,237031,A
84956,493272,267131,A
84957,141317,431296,A
84958,262539,332364,B
84959,195500,14369,A
84960,404827,380772,A
84961,105868,393586,A
84962,534546,291957,A
84963,238197,280075,B
84964,33007,373044,B
84965,564617,71383,B
84966,97522,412872,A
84967,190036,528524,A
84968,214390,253901,B
84969,406676,122548,A
84970,334420,291,A
84971,44645,528306,A
84972,385646,455304,B
84973,70553,306787,A
84974,264779,216818,A
84975,401362,57161,A
84976,476373,271862,A
84977,292075,542227,B
84978,19755,367589,B
84979,325434,486580,A
84980,308499,192250,A
84981,549026,397630,B
84982,440181,377652,A
84983,138718,185510,B
84984,519081,254245,B
84985,401699,487178,B
84986,139244,302627,B
84987,223802,219064,B
84988,474902,229962,A
84989,285201,470071,B
84990,22733,391282,B
84991,420180,140897,B
84992,447953,58691,A
84993,322376,356447,B
84994,139085,138925,B
84995,535825,21069,A
84996,379817,450936,B
84997,297090,498157,B
84998,217195,164396,A
84999,332964,111693,A
85000,469866,155114,B
85001,219644,568090,A
85002,414822,488477,B
85003,379320,410859,B
85004,273737,8318,A
85005,140264,81534,A
85006,352029,521207,A
85007,297386,438694,B
85008,292214,202915,A
85009,429213,144021,B
85010,217583,139915,A
85011,255692,403505,A
85012,473289,81208,A
85013,147227,489055,A
85014,103771,146076,B
85015,20761,565820,B
85016,287507,107447,A
85017,20945,332888,B
85018,160419,404890,B
85019,481779,474401,B
85020,265627,104320,B
85021,403412,282595,A
85022,44707,455576,A
85023,305159,189266,B
85024,195069,280239,A
85025,384535,207124,A
85026,389705,485863,B
85027,171631,370339,B
85028,500374,252893,A
85029,170078,521083,B
85030,77145,140807,A
85031,486750,334789,B
85032,507850,424879,B
85033,261144,391158,B
85034,64963,538523,A
85035,474394,370580,A
85036,398900,422015,A
85037,61429,348521,A
85038,241554,543184,B
85039,340816,539494,A
85040,563010,179800,B
85041,413340,71964,B
85042,549814,87573,A
85043,443416,511723,B
85044,521155,429711,A
85045,241810,59101,B
85046,347851,35989,A
85047,317748,374509,B
85048,441443,68912,A
85049,343169,568099,B
85050,209251,283954,A
85051,438697,304128,B
85052,62038,69634,A
85053,471766,300535,B
85054,463109,360587,A
85055,358579,545110,B
85056,226825,398721,A
85057,537269,116108,B
85058,499826,219466,B
85059,474471,167779,B
85060,326990,427740,A
85061,203119,475022,A
85062,370627,131871,B
85063,111336,353058,A
85064,87497,50143,B
85065,520913,338368,A
85066,486786,79607,B
85067,483305,26211,A
85068,124663,445307,A
85069,546785,35572,A
85070,92123,338357,A
85071,172591,87973,B
85072,66838,173436,A
85073,562628,90673,A
85074,189497,73714,A
85075,275065,31003,B
85076,133950,182335,B
85077,313348,457739,B
85078,67550,520533,A
85079,471142,174554,B
85080,438925,484676,B
85081,226871,36111,A
85082,199254,138313,B
85083,315967,508643,B
85084,44374,92201,B
85085,286009,522373,A
85086,101545,445967,A
85087,264868,92448,A
85088,563039,317415,A
85089,258612,291298,B
85090,332327,346870,B
85091,124159,190496,B
85092,67403,56970,A
85093,166229,479119,B
85094,352637,498032,B
85095,27461,133826,B
85096,248072,187587,B
85097,552245,455856,B
85098,340884,246610,A
85099,217541,379370,A
85100,648,152021,B
85101,43129,392827,B
85102,169499,99409,A
85103,477345,242410,B
85104,329162,558440,B
85105,279172,198142,B
85106,379363,541522,A
85107,288504,45291,B
85108,153443,101907,A
85109,395582,152434,A
85110,553172,109816,A
85111,482864,355247,B
85112,348952,331962,B
85113,364987,6515,A
85114,84149,93363,B
85115,273329,128953,B
85116,52698,551364,A
85117,513045,58159,B
85118,26214,164686,B
85119,330544,148807,A
85120,437881,323431,A
85121,80571,58300,A
85122,489057,361123,B
85123,291487,227626,A
85124,62182,414316,A
85125,297845,720,A
85126,556888,540079,B
85127,270956,234632,A
85128,560926,239068,B
85129,59295,401005,A
85130,252830,557893,B
85131,304715,205768,A
85132,231077,176653,B
85133,463619,432491,B
85134,485215,151066,B
85135,239430,472842,B
85136,246854,518855,B
85137,540106,407698,A
85138,195256,152934,A
85139,438351,493342,A
85140,258559,528805,A
85141,554219,568411,A
85142,328277,8802,A
85143,57736,434946,B
85144,196779,21371,A
85145,102460,320028,A
85146,276299,398933,B
85147,442191,287827,B
85148,543778,185859,B
85149,442946,204200,B
85150,557357,17292,A
85151,386856,111434,B
85152,357946,213923,A
85153,284400,484332,A
85154,94330,167746,B
85155,439036,519810,A
85156,301701,260032,A
85157,316725,126857,B
85158,298664,259994,A
85159,215974,483828,B
85160,381592,216571,A
85161,318883,380568,B
85162,448298,477547,B
85163,506991,24065,A
85164,111193,445646,B
85165,241743,73117,B
85166,391679,34246,A
85167,550345,230593,B
85168,400226,73463,B
85169,47842,569490,A
85170,344945,523030,B
85171,412885,44750,B
85172,371463,277271,B
85173,18908,540111,B
85174,114855,560300,A
85175,167966,80713,B
85176,394909,392137,A
85177,187354,270790,B
85178,37390,696,A
85179,212534,168805,B
85180,261064,446039,A
85181,3564,457550,B
85182,529050,113468,A
85183,368789,429095,A
85184,269010,429275,A
85185,173402,329330,B
85186,380691,534739,A
85187,551526,242315,B
85188,232877,188953,A
85189,337258,298247,A
85190,367413,415424,A
85191,470194,514481,A
85192,48529,171612,A
85193,522702,142874,B
85194,253461,172677,B
85195,254709,338666,B
85196,494808,80571,A
85197,440499,347405,A
85198,130865,253193,B
85199,247599,439125,B
85200,277249,136009,B
85201,183782,101455,A
85202,462050,306707,A
85203,414337,181560,B
85204,73790,373485,B
85205,440605,72059,A
85206,33116,345600,A
85207,160533,115389,A
85208,114616,448371,B
85209,460440,503703,B
85210,94496,423384,A
85211,374952,504230,B
85212,410904,534663,A
85213,504313,38285,B
85214,109551,162036,A
85215,96627,209471,A
85216,465955,456826,A
85217,86735,470682,A
85218,11702,222162,B
85219,272532,157208,A
85220,549083,565134,A
85221,531544,197137,B
85222,47016,142885,A
85223,201819,415011,B
85224,149746,201375,A
85225,444367,178060,B
85226,283550,119269,B
85227,284245,340636,B
85228,94112,29964,A
85229,546184,492807,A
85230,567560,103192,A
85231,76196,508323,A
85232,173173,23976,A
85233,355319,281822,A
85234,498477,432448,A
85235,229629,166161,A
85236,401465,240957,A
85237,100412,224922,A
85238,100159,72628,A
85239,442988,467706,A
85240,28481,12812,A
85241,80332,40562,B
85242,532523,541123,B
85243,447760,519977,B
85244,419004,485459,A
85245,397810,219162,A
85246,211355,380751,A
85247,537179,178282,A
85248,187713,293093,B
85249,541442,399915,A
85250,97795,460880,B
85251,114727,438399,B
85252,11487,320112,A
85253,112620,65172,B
85254,184694,489596,B
85255,427438,540081,B
85256,484782,38740,B
85257,217023,493110,A
85258,293521,223550,A
85259,4515,288059,B
85260,166537,68495,A
85261,180828,210875,A
85262,269648,506129,B
85263,172570,404781,A
85264,235639,543445,B
85265,152749,356192,A
85266,310191,206630,B
85267,360350,94086,B
85268,41807,408958,A
85269,192824,284787,A
85270,280584,563615,B
85271,11949,454783,B
85272,463899,334573,A
85273,30265,140549,A
85274,497704,211569,B
85275,71714,82809,A
85276,15582,56149,B
85277,553317,21057,A
85278,354551,65087,B
85279,2264,469110,B
85280,61283,217935,B
85281,212300,388153,A
85282,485821,497630,A
85283,174542,45662,A
85284,137527,119776,B
85285,520237,357569,B
85286,346460,27473,A
85287,411423,97006,B
85288,179518,515874,B
85289,148601,50350,A
85290,198433,202624,A
85291,182853,216223,A
85292,182357,481097,B
85293,63721,568227,B
85294,85670,483685,B
85295,461968,242300,B
85296,109776,125480,A
85297,409557,292947,A
85298,168331,465276,A
85299,442502,442237,B
85300,141310,429868,A
85301,60040,426241,B
85302,418761,466398,A
85303,167498,39300,B
85304,486614,219816,B
85305,453253,500458,B
85306,43180,87948,B
85307,450784,354254,B
85308,484364,275117,B
85309,457051,3228,A
85310,299946,421549,B
85311,59279,305827,A
85312,59552,501937,B
85313,292759,179655,A
85314,450658,556040,B
85315,65093,335808,A
85316,425182,126879,B
85317,331144,368340,B
85318,293031,372237,A
85319,514909,540233,B
85320,522791,435030,B
85321,506780,568029,B
85322,109458,104582,A
85323,550255,124731,B
85324,265107,307797,A
85325,118574,539190,A
85326,551561,453525,B
85327,202245,199465,B
85328,160415,301856,A
85329,381127,477634,B
85330,400031,12754,A
85331,310834,263760,A
85332,552996,534930,A
85333,186650,482547,A
85334,353969,369200,A
85335,68872,539545,A
85336,506217,224925,A
85337,89491,472391,B
85338,123137,251803,B
85339,542439,3743,A
85340,182057,408635,A
85341,62563,508661,B
85342,437895,84920,B
85343,189083,155745,B
85344,336027,442588,A
85345,519413,534916,A
85346,151652,77606,B
85347,398588,328498,A
85348,83232,217198,B
85349,107066,426092,B
85350,380962,456261,B
85351,488335,39779,A
85352,209181,501378,A
85353,429609,255734,A
85354,269318,106665,B
85355,56330,32137,B
85356,265960,17400,A
85357,190383,15444,A
85358,341876,124632,A
85359,294233,278780,A
85360,11576,62613,B
85361,355772,552544,A
85362,190152,284933,B
85363,469011,106772,A
85364,284707,550857,B
85365,515444,78088,A
85366,30415,183590,A
85367,292331,553412,B
85368,176901,559270,B
85369,327218,226794,B
85370,227809,539352,A
85371,401291,428477,B
85372,393396,198454,B
85373,457889,351524,B
85374,220315,208594,B
85375,447826,56607,B
85376,10447,228964,A
85377,537793,48629,A
85378,421647,54581,A
85379,14708,117753,B
85380,449769,211817,B
85381,208106,244371,A
85382,400199,430297,A
85383,23861,205673,B
85384,242468,476386,A
85385,114504,21880,A
85386,110999,41608,B
85387,267162,462730,A
85388,274730,506798,B
85389,395351,372619,A
85390,289271,166952,A
85391,110530,525146,B
85392,322670,55055,A
85393,373080,349996,A
85394,412522,187414,B
85395,383709,520165,B
85396,47164,330144,A
85397,228844,160629,B
85398,475052,467171,A
85399,225299,448544,A
85400,137228,218390,A
85401,176489,553027,B
85402,26692,318942,B
85403,254382,437549,A
85404,6735,533240,B
85405,550246,193663,B
85406,509979,76163,A
85407,549899,19364,A
85408,568621,3801,A
85409,53780,142108,A
85410,52085,359683,A
85411,29203,305544,B
85412,8489,137175,B
85413,522516,366913,A
85414,391613,93491,B
85415,445535,567529,B
85416,566390,205798,A
85417,172240,494581,A
85418,464011,76963,B
85419,180472,316760,B
85420,52451,565506,A
85421,556642,287277,A
85422,172915,141726,A
85423,505810,451065,B
85424,415852,291249,B
85425,286186,135551,A
85426,163746,161610,B
85427,499117,132466,B
85428,73019,309211,A
85429,522251,263289,A
85430,229555,385812,A
85431,265722,217339,A
85432,475661,482498,B
85433,385915,334845,B
85434,318040,276080,A
85435,302269,342858,A
85436,60862,60698,A
85437,252255,189997,B
85438,375232,358555,A
85439,154142,398287,B
85440,78516,40955,A
85441,289411,35264,A
85442,388120,264683,A
85443,289333,471365,A
85444,177810,454171,A
85445,563282,407569,A
85446,182295,89400,A
85447,551128,107134,B
85448,535922,463510,B
85449,339238,131466,A
85450,23765,351233,B
85451,279182,31573,B
85452,155017,219416,A
85453,27842,254311,B
85454,118171,223085,B
85455,543916,263496,A
85456,24605,230678,A
85457,426267,88007,B
85458,379891,482496,B
85459,434856,93468,B
85460,478949,481688,B
85461,293688,15559,A
85462,490625,543241,A
85463,288577,89341,A
85464,404851,389295,B
85465,336920,237925,B
85466,539064,211835,A
85467,160803,306933,A
85468,364682,556453,A
85469,186787,68217,B
85470,158377,485417,A
85471,163652,226004,A
85472,301831,280655,B
85473,15926,115373,B
85474,369992,549127,A
85475,373076,508472,A
85476,41056,513011,A
85477,208939,429592,B
85478,298239,100082,B
85479,509538,337123,B
85480,453366,365284,B
85481,420890,49136,B
85482,345727,151729,B
85483,489058,433620,B
85484,457300,150694,A
85485,202470,90894,B
85486,250931,200797,B
85487,325417,475205,A
85488,371083,299850,B
85489,327961,328267,B
